service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
000557,0,0,0,0,0,0,0,20241019,20241214
000558,0,0,0,0,0,0,0,20241019,20241214
000559,0,0,0,0,0,0,0,20241019,20241214
000560,0,0,0,0,0,0,0,20241019,20241214
000561,0,0,0,0,0,0,0,20241019,20241214
000562,0,0,0,0,0,0,0,20241019,20241214
000563,0,0,0,0,0,0,0,20241019,20241214
000564,0,0,0,0,0,0,0,20241019,20241214
000565,0,0,0,0,0,0,0,20241019,20241214
000566,0,0,0,0,0,0,0,20241019,20241214
000567,0,0,0,0,0,0,0,20241019,20241214
000568,0,0,0,0,0,0,0,20241019,20241214
000569,0,0,0,0,0,0,0,20241019,20241214
000570,0,0,0,0,0,0,0,20241019,20241214
000571,0,0,0,0,0,0,0,20241019,20241214
000572,0,0,0,0,0,0,0,20241019,20241214
000573,0,0,0,0,0,0,0,20241019,20241214
000574,0,0,0,0,0,0,0,20241019,20241214
000575,0,0,0,0,0,0,0,20241019,20241214
000576,0,0,0,0,0,0,0,20241019,20241214
000577,0,0,0,0,0,0,0,20241019,20241214
000578,0,0,0,0,0,0,0,20241019,20241214
000579,0,0,0,0,0,0,0,20241019,20241214
000580,0,0,0,0,0,0,0,20241019,20241214
000581,0,0,0,0,0,0,0,20241019,20241214
000582,0,0,0,0,0,0,0,20241019,20241214
000583,0,0,0,0,0,0,0,20241019,20241214
000584,0,0,0,0,0,0,0,20241019,20241214
000585,0,0,0,0,0,0,0,20241019,20241214
000586,0,0,0,0,0,0,0,20241019,20241214
000587,0,0,0,0,0,0,0,20241019,20241214
000588,0,0,0,0,0,0,0,20241019,20241214
000589,0,0,0,0,0,0,0,20241019,20241214
000590,0,0,0,0,0,0,0,20241019,20241214
000591,0,0,0,0,0,0,0,20241019,20241214
000592,0,0,0,0,0,0,0,20241019,20241214
000593,0,0,0,0,0,0,0,20241019,20241214
000594,0,0,0,0,0,0,0,20241019,20241214
000595,0,0,0,0,0,0,0,20241019,20241214
000596,0,0,0,0,0,0,0,20241019,20241214
000597,0,0,0,0,0,0,0,20241019,20241214
000598,0,0,0,0,0,0,0,20241019,20241214
000599,0,0,0,0,0,0,0,20241019,20241214
000600,0,0,0,0,0,0,0,20241019,20241214
000601,0,0,0,0,0,0,0,20241019,20241214
000602,0,0,0,0,0,0,0,20241019,20241214
000603,0,0,0,0,0,0,0,20241019,20241214
000604,0,0,0,0,0,0,0,20241019,20241214
000605,0,0,0,0,0,0,0,20241019,20241214
000606,0,0,0,0,0,0,0,20241019,20241214
000607,0,0,0,0,0,0,0,20241019,20241214
000608,0,0,0,0,0,0,0,20241019,20241214
000609,0,0,0,0,0,0,0,20241019,20241214
000610,0,0,0,0,0,0,0,20241019,20241214
000611,0,0,0,0,0,0,0,20241019,20241214
000612,0,0,0,0,0,0,0,20241019,20241214
000613,0,0,0,0,0,0,0,20241019,20241214
000614,0,0,0,0,0,0,0,20241019,20241214
000615,0,0,0,0,0,0,0,20241019,20241214
000616,0,0,0,0,0,0,0,20241019,20241214
000617,0,0,0,0,0,0,0,20241019,20241214
000618,0,0,0,0,0,0,0,20241019,20241214
000619,0,0,0,0,0,0,0,20241019,20241214
000620,0,0,0,0,0,0,0,20241019,20241214
000621,0,0,0,0,0,0,0,20241019,20241214
000622,0,0,0,0,0,0,0,20241019,20241214
000623,0,0,0,0,0,0,0,20241019,20241214
000624,0,0,0,0,0,0,0,20241019,20241214
000625,0,0,0,0,0,0,0,20241019,20241214
000626,0,0,0,0,0,0,0,20241019,20241214
000627,0,0,0,0,0,0,0,20241019,20241214
000628,0,0,0,0,0,0,0,20241019,20241214
000629,0,0,0,0,0,0,0,20241019,20241214
000630,0,0,0,0,0,0,0,20241019,20241214
000631,0,0,0,0,0,0,0,20241019,20241214
000632,0,0,0,0,0,0,0,20241019,20241214
000633,0,0,0,0,0,0,0,20241019,20241214
000634,0,0,0,0,0,0,0,20241019,20241214
000635,0,0,0,0,0,0,0,20241019,20241214
000636,0,0,0,0,0,0,0,20241019,20241214
000637,0,0,0,0,0,0,0,20241019,20241214
000638,0,0,0,0,0,0,0,20241019,20241214
000639,0,0,0,0,0,0,0,20241019,20241214
000640,0,0,0,0,0,0,0,20241019,20241214
000641,0,0,0,0,0,0,0,20241019,20241214
000642,0,0,0,0,0,0,0,20241019,20241214
000643,0,0,0,0,0,0,0,20241019,20241214
000644,0,0,0,0,0,0,0,20241019,20241214
000645,0,0,0,0,0,0,0,20241019,20241214
000646,0,0,0,0,0,0,0,20241019,20241214
000647,0,0,0,0,0,0,0,20241019,20241214
000648,0,0,0,0,0,0,0,20241019,20241214
000649,0,0,0,0,0,0,0,20241019,20241214
000650,0,0,0,0,0,0,0,20241019,20241214
000651,0,0,0,0,0,0,0,20241019,20241214
000652,0,0,0,0,0,0,0,20241019,20241214
000653,0,0,0,0,0,0,0,20241019,20241214
000654,0,0,0,0,0,0,0,20241019,20241214
000655,0,0,0,0,0,0,0,20241019,20241214
000656,0,0,0,0,0,0,0,20241019,20241214
000657,0,0,0,0,0,0,0,20241019,20241214
000658,0,0,0,0,0,0,0,20241019,20241214
000659,0,0,0,0,0,0,0,20241019,20241214
000660,0,0,0,0,0,0,0,20241019,20241214
000661,0,0,0,0,0,0,0,20241019,20241214
000662,0,0,0,0,0,0,0,20241019,20241214
000663,0,0,0,0,0,0,0,20241019,20241214
000664,0,0,0,0,0,0,0,20241019,20241214
000665,0,0,0,0,0,0,0,20241019,20241214
000666,0,0,0,0,0,0,0,20241019,20241214
000667,0,0,0,0,0,0,0,20241019,20241214
000668,0,0,0,0,0,0,0,20241019,20241214
000669,0,0,0,0,0,0,0,20241019,20241214
000670,0,0,0,0,0,0,0,20241019,20241214
000671,0,0,0,0,0,0,0,20241019,20241214
000672,0,0,0,0,0,0,0,20241019,20241214
000673,0,0,0,0,0,0,0,20241019,20241214
000674,0,0,0,0,0,0,0,20241019,20241214
000675,0,0,0,0,0,0,0,20241019,20241214
000676,0,0,0,0,0,0,0,20241019,20241214
000677,0,0,0,0,0,0,0,20241019,20241214
000678,0,0,0,0,0,0,0,20241019,20241214
000679,0,0,0,0,0,0,0,20241019,20241214
000680,0,0,0,0,0,0,0,20241019,20241214
000681,0,0,0,0,0,0,0,20241019,20241214
000682,0,0,0,0,0,0,0,20241019,20241214
000683,0,0,0,0,0,0,0,20241019,20241214
000684,0,0,0,0,0,0,0,20241019,20241214
000685,0,0,0,0,0,0,0,20241019,20241214
000686,0,0,0,0,0,0,0,20241019,20241214
000687,0,0,0,0,0,0,0,20241019,20241214
000688,0,0,0,0,0,0,0,20241019,20241214
000689,0,0,0,0,0,0,0,20241019,20241214
000690,0,0,0,0,0,0,0,20241019,20241214
000691,0,0,0,0,0,0,0,20241019,20241214
000692,0,0,0,0,0,0,0,20241019,20241214
000693,0,0,0,0,0,0,0,20241019,20241214
000694,0,0,0,0,0,0,0,20241019,20241214
000695,0,0,0,0,0,0,0,20241019,20241214
000696,0,0,0,0,0,0,0,20241019,20241214
000697,0,0,0,0,0,0,0,20241019,20241214
000698,0,0,0,0,0,0,0,20241019,20241214
000699,0,0,0,0,0,0,0,20241019,20241214
000700,0,0,0,0,0,0,0,20241019,20241214
000701,0,0,0,0,0,0,0,20241019,20241214
000702,0,0,0,0,0,0,0,20241019,20241214
000703,0,0,0,0,0,0,0,20241019,20241214
000704,0,0,0,0,0,0,0,20241019,20241214
000705,0,0,0,0,0,0,0,20241019,20241214
000706,0,0,0,0,0,0,0,20241019,20241214
000707,0,0,0,0,0,0,0,20241019,20241214
000708,0,0,0,0,0,0,0,20241019,20241214
000709,0,0,0,0,0,0,0,20241019,20241214
000710,0,0,0,0,0,0,0,20241019,20241214
000711,0,0,0,0,0,0,0,20241019,20241214
000712,0,0,0,0,0,0,0,20241019,20241214
000713,0,0,0,0,0,0,0,20241019,20241214
000714,0,0,0,0,0,0,0,20241019,20241214
000715,0,0,0,0,0,0,0,20241019,20241214
000716,0,0,0,0,0,0,0,20241019,20241214
000717,0,0,0,0,0,0,0,20241019,20241214
000718,0,0,0,0,0,0,0,20241019,20241214
000719,0,0,0,0,0,0,0,20241019,20241214
000720,0,0,0,0,0,0,0,20241019,20241214
000721,0,0,0,0,0,0,0,20241019,20241214
000722,0,0,0,0,0,0,0,20241019,20241214
000723,0,0,0,0,0,0,0,20241019,20241214
000724,0,0,0,0,0,0,0,20241019,20241214
000725,0,0,0,0,0,0,0,20241019,20241214
000726,0,0,0,0,0,0,0,20241019,20241214
000727,0,0,0,0,0,0,0,20241019,20241214
000728,0,0,0,0,0,0,0,20241019,20241214
000729,0,0,0,0,0,0,0,20241019,20241214
000730,0,0,0,0,0,0,0,20241019,20241214
000731,0,0,0,0,0,0,0,20241019,20241214
000732,0,0,0,0,0,0,0,20241019,20241214
000733,0,0,0,0,0,0,0,20241019,20241214
000734,0,0,0,0,0,0,0,20241019,20241214
000735,0,0,0,0,0,0,0,20241019,20241214
000736,0,0,0,0,0,0,0,20241019,20241214
000737,0,0,0,0,0,0,0,20241019,20241214
000738,0,0,0,0,0,0,0,20241019,20241214
000739,0,0,0,0,0,0,0,20241019,20241214
000740,0,0,0,0,0,0,0,20241019,20241214
000741,0,0,0,0,0,0,0,20241019,20241214
000742,0,0,0,0,0,0,0,20241019,20241214
000743,0,0,0,0,0,0,0,20241019,20241214
000744,0,0,0,0,0,0,0,20241019,20241214
000745,0,0,0,0,0,0,0,20241019,20241214
000746,0,0,0,0,0,0,0,20241019,20241214
000747,0,0,0,0,0,0,0,20241019,20241214
000748,0,0,0,0,0,0,0,20241019,20241214
000749,0,0,0,0,0,0,0,20241019,20241214
000750,0,0,0,0,0,0,0,20241019,20241214
000751,0,0,0,0,0,0,0,20241019,20241214
000752,0,0,0,0,0,0,0,20241019,20241214
000753,0,0,0,0,0,0,0,20241019,20241214
000754,0,0,0,0,0,0,0,20241019,20241214
000755,0,0,0,0,0,0,0,20241019,20241214
000756,0,0,0,0,0,0,0,20241019,20241214
000757,0,0,0,0,0,0,0,20241019,20241214
000758,0,0,0,0,0,0,0,20241019,20241214
000759,0,0,0,0,0,0,0,20241019,20241214
000760,0,0,0,0,0,0,0,20241019,20241214
000761,0,0,0,0,0,0,0,20241019,20241214
000762,0,0,0,0,0,0,0,20241019,20241214
000763,0,0,0,0,0,0,0,20241019,20241214
000764,0,0,0,0,0,0,0,20241019,20241214
000765,0,0,0,0,0,0,0,20241019,20241214
000766,0,0,0,0,0,0,0,20241019,20241214
000767,0,0,0,0,0,0,0,20241019,20241214
000768,0,0,0,0,0,0,0,20241019,20241214
000769,0,0,0,0,0,0,0,20241019,20241214
000770,0,0,0,0,0,0,0,20241019,20241214
000771,0,0,0,0,0,0,0,20241019,20241214
000772,0,0,0,0,0,0,0,20241019,20241214
000773,0,0,0,0,0,0,0,20241019,20241214
000774,0,0,0,0,0,0,0,20241019,20241214
000775,0,0,0,0,0,0,0,20241019,20241214
000776,0,0,0,0,0,0,0,20241019,20241214
000777,0,0,0,0,0,0,0,20241019,20241214
000778,0,0,0,0,0,0,0,20241019,20241214
000779,0,0,0,0,0,0,0,20241019,20241214
000780,0,0,0,0,0,0,0,20241019,20241214
000781,0,0,0,0,0,0,0,20241019,20241214
000782,0,0,0,0,0,0,0,20241019,20241214
000783,0,0,0,0,0,0,0,20241019,20241214
000784,0,0,0,0,0,0,0,20241019,20241214
000785,0,0,0,0,0,0,0,20241019,20241214
000786,0,0,0,0,0,0,0,20241019,20241214
000787,0,0,0,0,0,0,0,20241019,20241214
000788,0,0,0,0,0,0,0,20241019,20241214
000789,0,0,0,0,0,0,0,20241019,20241214
000790,0,0,0,0,0,0,0,20241019,20241214
000791,0,0,0,0,0,0,0,20241019,20241214
000792,0,0,0,0,0,0,0,20241019,20241214
000793,0,0,0,0,0,0,0,20241019,20241214
000794,0,0,0,0,0,0,0,20241019,20241214
000795,0,0,0,0,0,0,0,20241019,20241214
000796,0,0,0,0,0,0,0,20241019,20241214
000797,0,0,0,0,0,0,0,20241019,20241214
000798,0,0,0,0,0,0,0,20241019,20241214
000799,0,0,0,0,0,0,0,20241019,20241214
000800,0,0,0,0,0,0,0,20241019,20241214
000801,0,0,0,0,0,0,0,20241019,20241214
000802,0,0,0,0,0,0,0,20241019,20241214
000803,0,0,0,0,0,0,0,20241019,20241214
000804,0,0,0,0,0,0,0,20241019,20241214
000805,0,0,0,0,0,0,0,20241019,20241214
000806,0,0,0,0,0,0,0,20241019,20241214
000807,0,0,0,0,0,0,0,20241019,20241214
000808,0,0,0,0,0,0,0,20241019,20241214
000809,0,0,0,0,0,0,0,20241019,20241214
000810,0,0,0,0,0,0,0,20241019,20241214
000811,0,0,0,0,0,0,0,20241019,20241214
000812,0,0,0,0,0,0,0,20241019,20241214
000813,0,0,0,0,0,0,0,20241019,20241214
000814,0,0,0,0,0,0,0,20241019,20241214
000815,0,0,0,0,0,0,0,20241019,20241214
000816,0,0,0,0,0,0,0,20241019,20241214
000817,0,0,0,0,0,0,0,20241019,20241214
000818,0,0,0,0,0,0,0,20241019,20241214
000819,0,0,0,0,0,0,0,20241019,20241214
000820,0,0,0,0,0,0,0,20241019,20241214
000821,0,0,0,0,0,0,0,20241019,20241214
000822,0,0,0,0,0,0,0,20241019,20241214
000823,0,0,0,0,0,0,0,20241019,20241214
000824,0,0,0,0,0,0,0,20241019,20241214
000825,0,0,0,0,0,0,0,20241019,20241214
000826,0,0,0,0,0,0,0,20241019,20241214
000827,0,0,0,0,0,0,0,20241019,20241214
000828,0,0,0,0,0,0,0,20241019,20241214
000829,0,0,0,0,0,0,0,20241019,20241214
000830,0,0,0,0,0,0,0,20241019,20241214
000831,0,0,0,0,0,0,0,20241019,20241214
000832,0,0,0,0,0,0,0,20241019,20241214
000833,0,0,0,0,0,0,0,20241019,20241214
000834,0,0,0,0,0,0,0,20241019,20241214
000835,0,0,0,0,0,0,0,20241019,20241214
000836,0,0,0,0,0,0,0,20241019,20241214
000837,0,0,0,0,0,0,0,20241019,20241214
000838,0,0,0,0,0,0,0,20241019,20241214
000839,0,0,0,0,0,0,0,20241019,20241214
000840,0,0,0,0,0,0,0,20241019,20241214
000841,0,0,0,0,0,0,0,20241019,20241214
000842,0,0,0,0,0,0,0,20241019,20241214
000843,0,0,0,0,0,0,0,20241019,20241214
000844,0,0,0,0,0,0,0,20241019,20241214
000845,0,0,0,0,0,0,0,20241019,20241214
000846,0,0,0,0,0,0,0,20241019,20241214
000847,0,0,0,0,0,0,0,20241019,20241214
000848,0,0,0,0,0,0,0,20241019,20241214
000849,0,0,0,0,0,0,0,20241019,20241214
000850,0,0,0,0,0,0,0,20241019,20241214
000851,0,0,0,0,0,0,0,20241019,20241214
000852,0,0,0,0,0,0,0,20241019,20241214
000853,0,0,0,0,0,0,0,20241019,20241214
000854,0,0,0,0,0,0,0,20241019,20241214
000855,0,0,0,0,0,0,0,20241019,20241214
000856,0,0,0,0,0,0,0,20241019,20241214
000857,0,0,0,0,0,0,0,20241019,20241214
000858,0,0,0,0,0,0,0,20241019,20241214
000859,0,0,0,0,0,0,0,20241019,20241214
000860,0,0,0,0,0,0,0,20241019,20241214
000861,0,0,0,0,0,0,0,20241019,20241214
000862,0,0,0,0,0,0,0,20241019,20241214
000863,0,0,0,0,0,0,0,20241019,20241214
000864,0,0,0,0,0,0,0,20241019,20241214
000865,0,0,0,0,0,0,0,20241019,20241214
000866,0,0,0,0,0,0,0,20241019,20241214
000867,0,0,0,0,0,0,0,20241019,20241214
000868,0,0,0,0,0,0,0,20241019,20241214
000869,0,0,0,0,0,0,0,20241019,20241214
000870,0,0,0,0,0,0,0,20241019,20241214
000871,0,0,0,0,0,0,0,20241019,20241214
000872,0,0,0,0,0,0,0,20241019,20241214
000873,0,0,0,0,0,0,0,20241019,20241214
000874,0,0,0,0,0,0,0,20241019,20241214
000875,0,0,0,0,0,0,0,20241019,20241214
000876,0,0,0,0,0,0,0,20241019,20241214
000877,0,0,0,0,0,0,0,20241019,20241214
000878,0,0,0,0,0,0,0,20241019,20241214
000879,0,0,0,0,0,0,0,20241019,20241214
000880,0,0,0,0,0,0,0,20241019,20241214
000881,0,0,0,0,0,0,0,20241019,20241214
000882,0,0,0,0,0,0,0,20241019,20241214
000883,0,0,0,0,0,0,0,20241019,20241214
000884,0,0,0,0,0,0,0,20241019,20241214
000885,0,0,0,0,0,0,0,20241019,20241214
000886,0,0,0,0,0,0,0,20241019,20241214
000887,0,0,0,0,0,0,0,20241019,20241214
000888,0,0,0,0,0,0,0,20241019,20241214
000889,0,0,0,0,0,0,0,20241019,20241214
000890,0,0,0,0,0,0,0,20241019,20241214
000891,0,0,0,0,0,0,0,20241019,20241214
000892,0,0,0,0,0,0,0,20241019,20241214
000893,0,0,0,0,0,0,0,20241019,20241214
000894,0,0,0,0,0,0,0,20241019,20241214
000895,0,0,0,0,0,0,0,20241019,20241214
000896,0,0,0,0,0,0,0,20241019,20241214
000897,0,0,0,0,0,0,0,20241019,20241214
000898,0,0,0,0,0,0,0,20241019,20241214
000899,0,0,0,0,0,0,0,20241019,20241214
000900,0,0,0,0,0,0,0,20241019,20241214
000901,0,0,0,0,0,0,0,20241019,20241214
000902,0,0,0,0,0,0,0,20241019,20241214
000903,0,0,0,0,0,0,0,20241019,20241214
000904,0,0,0,0,0,0,0,20241019,20241214
000905,0,0,0,0,0,0,0,20241019,20241214
000906,0,0,0,0,0,0,0,20241019,20241214
000907,0,0,0,0,0,0,0,20241019,20241214
000908,0,0,0,0,0,0,0,20241019,20241214
000909,0,0,0,0,0,0,0,20241019,20241214
000910,0,0,0,0,0,0,0,20241019,20241214
000911,0,0,0,0,0,0,0,20241019,20241214
000912,0,0,0,0,0,0,0,20241019,20241214
000913,0,0,0,0,0,0,0,20241019,20241214
000914,0,0,0,0,0,0,0,20241019,20241214
000915,0,0,0,0,0,0,0,20241019,20241214
000916,0,0,0,0,0,0,0,20241019,20241214
000917,0,0,0,0,0,0,0,20241019,20241214
000918,0,0,0,0,0,0,0,20241019,20241214
000919,0,0,0,0,0,0,0,20241019,20241214
000920,0,0,0,0,0,0,0,20241019,20241214
000921,0,0,0,0,0,0,0,20241019,20241214
000922,0,0,0,0,0,0,0,20241019,20241214
000923,0,0,0,0,0,0,0,20241019,20241214
000924,0,0,0,0,0,0,0,20241019,20241214
000925,0,0,0,0,0,0,0,20241019,20241214
000926,0,0,0,0,0,0,0,20241019,20241214
000927,0,0,0,0,0,0,0,20241019,20241214
000928,0,0,0,0,0,0,0,20241019,20241214
000929,0,0,0,0,0,0,0,20241019,20241214
000930,0,0,0,0,0,0,0,20241019,20241214
000931,0,0,0,0,0,0,0,20241019,20241214
000932,0,0,0,0,0,0,0,20241019,20241214
000933,0,0,0,0,0,0,0,20241019,20241214
000934,0,0,0,0,0,0,0,20241019,20241214
000935,0,0,0,0,0,0,0,20241019,20241214
000936,0,0,0,0,0,0,0,20241019,20241214
000937,0,0,0,0,0,0,0,20241019,20241214
000938,0,0,0,0,0,0,0,20241019,20241214
000939,0,0,0,0,0,0,0,20241019,20241214
000940,0,0,0,0,0,0,0,20241019,20241214
000941,0,0,0,0,0,0,0,20241019,20241214
000942,0,0,0,0,0,0,0,20241019,20241214
000943,0,0,0,0,0,0,0,20241019,20241214
000944,0,0,0,0,0,0,0,20241019,20241214
000945,0,0,0,0,0,0,0,20241019,20241214
000946,0,0,0,0,0,0,0,20241019,20241214
000947,0,0,0,0,0,0,0,20241019,20241214
000948,0,0,0,0,0,0,0,20241019,20241214
000949,0,0,0,0,0,0,0,20241019,20241214
000950,0,0,0,0,0,0,0,20241019,20241214
000951,0,0,0,0,0,0,0,20241019,20241214
000952,0,0,0,0,0,0,0,20241019,20241214
000953,0,0,0,0,0,0,0,20241019,20241214
000954,0,0,0,0,0,0,0,20241019,20241214
000955,0,0,0,0,0,0,0,20241019,20241214
000956,0,0,0,0,0,0,0,20241019,20241214
000957,0,0,0,0,0,0,0,20241019,20241214
000958,0,0,0,0,0,0,0,20241019,20241214
000959,0,0,0,0,0,0,0,20241019,20241214
000960,0,0,0,0,0,0,0,20241019,20241214
000961,0,0,0,0,0,0,0,20241019,20241214
000962,0,0,0,0,0,0,0,20241019,20241214
000963,0,0,0,0,0,0,0,20241019,20241214
000964,0,0,0,0,0,0,0,20241019,20241214
000965,0,0,0,0,0,0,0,20241019,20241214
000966,0,0,0,0,0,0,0,20241019,20241214
000967,0,0,0,0,0,0,0,20241019,20241214
000968,0,0,0,0,0,0,0,20241019,20241214
000969,0,0,0,0,0,0,0,20241019,20241214
000970,0,0,0,0,0,0,0,20241019,20241214
000971,0,0,0,0,0,0,0,20241019,20241214
000972,0,0,0,0,0,0,0,20241019,20241214
000973,0,0,0,0,0,0,0,20241019,20241214
000974,0,0,0,0,0,0,0,20241019,20241214
000975,0,0,0,0,0,0,0,20241019,20241214
000976,0,0,0,0,0,0,0,20241019,20241214
000977,0,0,0,0,0,0,0,20241019,20241214
000978,0,0,0,0,0,0,0,20241019,20241214
000979,0,0,0,0,0,0,0,20241019,20241214
000980,0,0,0,0,0,0,0,20241019,20241214
000981,0,0,0,0,0,0,0,20241019,20241214
000982,0,0,0,0,0,0,0,20241019,20241214
000983,0,0,0,0,0,0,0,20241019,20241214
000984,0,0,0,0,0,0,0,20241019,20241214
000985,0,0,0,0,0,0,0,20241019,20241214
000986,0,0,0,0,0,0,0,20241019,20241214
000987,0,0,0,0,0,0,0,20241019,20241214
000988,0,0,0,0,0,0,0,20241019,20241214
000989,0,0,0,0,0,0,0,20241019,20241214
000990,0,0,0,0,0,0,0,20241019,20241214
000991,0,0,0,0,0,0,0,20241019,20241214
000992,0,0,0,0,0,0,0,20241019,20241214
000993,0,0,0,0,0,0,0,20241019,20241214
000994,0,0,0,0,0,0,0,20241019,20241214
000995,0,0,0,0,0,0,0,20241019,20241214
000996,0,0,0,0,0,0,0,20241019,20241214
000997,0,0,0,0,0,0,0,20241019,20241214
000998,0,0,0,0,0,0,0,20241019,20241214
000999,0,0,0,0,0,0,0,20241019,20241214
001000,0,0,0,0,0,0,0,20241019,20241214
001001,0,0,0,0,0,0,0,20241019,20241214
001002,0,0,0,0,0,0,0,20241019,20241214
001003,0,0,0,0,0,0,0,20241019,20241214
001004,0,0,0,0,0,0,0,20241019,20241214
001005,0,0,0,0,0,0,0,20241019,20241214
001006,0,0,0,0,0,0,0,20241019,20241214
001007,0,0,0,0,0,0,0,20241019,20241214
001008,0,0,0,0,0,0,0,20241019,20241214
001009,0,0,0,0,0,0,0,20241019,20241214
001010,0,0,0,0,0,0,0,20241019,20241214
001011,0,0,0,0,0,0,0,20241019,20241214
001012,0,0,0,0,0,0,0,20241019,20241214
001013,0,0,0,0,0,0,0,20241019,20241214
001014,0,0,0,0,0,0,0,20241019,20241214
001015,0,0,0,0,0,0,0,20241019,20241214
001016,0,0,0,0,0,0,0,20241019,20241214
001017,0,0,0,0,0,0,0,20241019,20241214
001018,0,0,0,0,0,0,0,20241019,20241214
001019,0,0,0,0,0,0,0,20241019,20241214
001020,0,0,0,0,0,0,0,20241019,20241214
001021,0,0,0,0,0,0,0,20241019,20241214
001022,0,0,0,0,0,0,0,20241019,20241214
001023,0,0,0,0,0,0,0,20241019,20241214
001024,0,0,0,0,0,0,0,20241019,20241214
001025,0,0,0,0,0,0,0,20241019,20241214
001026,0,0,0,0,0,0,0,20241019,20241214
001027,0,0,0,0,0,0,0,20241019,20241214
001028,0,0,0,0,0,0,0,20241019,20241214
001029,0,0,0,0,0,0,0,20241019,20241214
001030,0,0,0,0,0,0,0,20241019,20241214
001031,0,0,0,0,0,0,0,20241019,20241214
001032,0,0,0,0,0,0,0,20241019,20241214
001033,0,0,0,0,0,0,0,20241019,20241214
001034,0,0,0,0,0,0,0,20241019,20241214
001035,0,0,0,0,0,0,0,20241019,20241214
001036,0,0,0,0,0,0,0,20241019,20241214
001037,0,0,0,0,0,0,0,20241019,20241214
001038,0,0,0,0,0,0,0,20241019,20241214
001039,0,0,0,0,0,0,0,20241019,20241214
001040,0,0,0,0,0,0,0,20241019,20241214
001041,0,0,0,0,0,0,0,20241019,20241214
001042,0,0,0,0,0,0,0,20241019,20241214
001043,0,0,0,0,0,0,0,20241019,20241214
001044,0,0,0,0,0,0,0,20241019,20241214
001045,0,0,0,0,0,0,0,20241019,20241214
001046,0,0,0,0,0,0,0,20241019,20241214
001047,0,0,0,0,0,0,0,20241019,20241214
001048,0,0,0,0,0,0,0,20241019,20241214
001049,0,0,0,0,0,0,0,20241019,20241214
001050,0,0,0,0,0,0,0,20241019,20241214
001051,0,0,0,0,0,0,0,20241019,20241214
001052,0,0,0,0,0,0,0,20241019,20241214
001053,0,0,0,0,0,0,0,20241019,20241214
001054,0,0,0,0,0,0,0,20241019,20241214
001055,0,0,0,0,0,0,0,20241019,20241214
001056,0,0,0,0,0,0,0,20241019,20241214
001057,0,0,0,0,0,0,0,20241019,20241214
001058,0,0,0,0,0,0,0,20241019,20241214
001059,0,0,0,0,0,0,0,20241019,20241214
001060,0,0,0,0,0,0,0,20241019,20241214
001061,0,0,0,0,0,0,0,20241019,20241214
001062,0,0,0,0,0,0,0,20241019,20241214
001063,0,0,0,0,0,0,0,20241019,20241214
001064,0,0,0,0,0,0,0,20241019,20241214
001065,0,0,0,0,0,0,0,20241019,20241214
001066,0,0,0,0,0,0,0,20241019,20241214
001067,0,0,0,0,0,0,0,20241019,20241214
001068,0,0,0,0,0,0,0,20241019,20241214
001069,0,0,0,0,0,0,0,20241019,20241214
001070,0,0,0,0,0,0,0,20241019,20241214
001071,0,0,0,0,0,0,0,20241019,20241214
001072,0,0,0,0,0,0,0,20241019,20241214
001073,0,0,0,0,0,0,0,20241019,20241214
001074,0,0,0,0,0,0,0,20241019,20241214
001075,0,0,0,0,0,0,0,20241019,20241214
001076,0,0,0,0,0,0,0,20241019,20241214
001077,0,0,0,0,0,0,0,20241019,20241214
001078,0,0,0,0,0,0,0,20241019,20241214
001079,0,0,0,0,0,0,0,20241019,20241214
001080,0,0,0,0,0,0,0,20241019,20241214
001081,0,0,0,0,0,0,0,20241019,20241214
001082,0,0,0,0,0,0,0,20241019,20241214
001083,0,0,0,0,0,0,0,20241019,20241214
001084,0,0,0,0,0,0,0,20241019,20241214
001085,0,0,0,0,0,0,0,20241019,20241214
001086,0,0,0,0,0,0,0,20241019,20241214
001087,0,0,0,0,0,0,0,20241019,20241214
001088,0,0,0,0,0,0,0,20241019,20241214
001089,0,0,0,0,0,0,0,20241019,20241214
001090,0,0,0,0,0,0,0,20241019,20241214
001091,0,0,0,0,0,0,0,20241019,20241214
001092,0,0,0,0,0,0,0,20241019,20241214
001093,0,0,0,0,0,0,0,20241019,20241214
001094,0,0,0,0,0,0,0,20241019,20241214
001095,0,0,0,0,0,0,0,20241019,20241214
001096,0,0,0,0,0,0,0,20241019,20241214
001097,0,0,0,0,0,0,0,20241019,20241214
001098,0,0,0,0,0,0,0,20241019,20241214
001099,0,0,0,0,0,0,0,20241019,20241214
001100,0,0,0,0,0,0,0,20241019,20241214
001101,0,0,0,0,0,0,0,20241019,20241214
001102,0,0,0,0,0,0,0,20241019,20241214
001103,0,0,0,0,0,0,0,20241019,20241214
001104,0,0,0,0,0,0,0,20241019,20241214
001105,0,0,0,0,0,0,0,20241019,20241214
001106,0,0,0,0,0,0,0,20241019,20241214
001107,0,0,0,0,0,0,0,20241019,20241214
001108,0,0,0,0,0,0,0,20241019,20241214
001109,0,0,0,0,0,0,0,20241019,20241214
001110,0,0,0,0,0,0,0,20241019,20241214
001111,0,0,0,0,0,0,0,20241019,20241214
001112,0,0,0,0,0,0,0,20241019,20241214
001113,0,0,0,0,0,0,0,20241019,20241214
001114,0,0,0,0,0,0,0,20241019,20241214
